@relation tags

@attribute similarity numeric
@attribute tags string

@data
5.72275021355519,"Brink Brink! disney movie made tv skate inline skating"
5.620577528961748,"Hajime Ippo Champion Road movie part"
6.011156664960085,"beatles yellow submarine movie john lennon paul mccartney ringo starr george harrison"
6.086519503603403,"Tombstone Doc Holliday Holiday Westerns Wyatt Earp Movie Cowboys gun fight gunfight poker gambler Val Kil"
0.06984468969713672,"christmas movie"
6.086519503603403,"Tombstone Doc Holliday Holiday Westerns Wyatt Earp Movie Cowboys gun fight gunfight poker gambler Val Kil"
6.008730511543826,"Karate Kid Part 11 movie Ralph Maccio Pat Morita Mr.Myagi Mr.Miyagi Ali Eilsabeth Elizabeth Zabka Daniel"
0.06984468969713672,"christmas movie"
5.610788028225354,"swan princess movie part"
0.06984468969713672,"christmas movie"
0.12987655171498533,"Sky High movie"
5.84102148079841,"10 Things Hate movie Heath Ledger Julia Stiles"
5.6740821340053085,"jackie chan letterman rush hour talkshow movie chris tucker"
5.84102148079841,"10 Things Hate movie Heath Ledger Julia Stiles"
0.2928306631276036,"chris tucker charlie sheen money talks movie"
0.2928306631276036,"chris tucker charlie sheen money talks movie"
5.661748155207769,"freaky friday lindsay lohan movie part"
5.84102148079841,"10 Things Hate movie Heath Ledger Julia Stiles"
0.0,"Movie"
6.086519503603403,"Tombstone Doc Holliday Holiday Westerns Wyatt Earp Movie Cowboys gun fight gunfight poker gambler Val ..."
5.641506369685649,"christmas chris brown movie part"
0.0,"Movie"
5.72275021355519,"Brink Brink! disney movie made tv skate inline skating"
0.19117995144535282,"anger management movie"
0.0,"Movie"
5.812932494054378,"barbershop movie hollywood ice cube nwa hood compton funny"
5.564071449403743,"hindi movie Akshay kumar Karishma kapoor Shilpa shetty"
5.614264500015099,"DCompose Kevin McGrath Transformers Silverbolt Henkei Review Movie Habsro Toy 101 AKA Kev G1"
0.12253144101169393,"Hajime Ippo Kimura Mashiba Part ova movie"
0.12987655171498533,"Sky High movie"
6.011156664960085,"beatles yellow submarine movie john lennon paul mccartney ringo starr george harrison"
5.661748155207769,"freaky friday lindsay lohan movie part"
0.0,"PowerPuff Girls Movie"
6.031238888809929,"beatles hard days night movie john lennon paul mccartney ringo starr george harrison"
6.011156664960085,"beatles yellow submarine movie john lennon paul mccartney ringo starr george harrison"
0.1104421461965436,"smoking barrels movie"
0.0,"Kakurenbo Movie"
0.06360739290895023,"prince nutcraker movie"
0.12987655171498533,"Sky High movie"
5.538835497901476,"Ranma Anime Movie 1/2"
5.563740098327673,"Girl Part7 full movie amanda bynes"
5.6351350050307625,"Dark City movie clip"
0.04426220757851662,"nutcracker movie"
5.538835497901476,"Ranma Anime Movie 1/2"
6.031238888809929,"beatles hard days night movie john lennon paul mccartney ringo starr george harrison"
0.12253144101169393,"Hajime Ippo Kimura Mashiba Part ova movie"
0.11326080729821195,"legally blonde reese elle woods movie"
5.66881403888276,"machine english movie vinnie jones"
5.685195801685473,"Star Wars Force Unleashed gameplay movie ps3 darth vader emperor apprentice"
0.0,"movie"
0.12253144101169393,"malibu's wanted part movie"
0.10325678609576958,"arachnophobia spider spiders horror movie"
5.610788028225354,"swan princess movie part"
0.26694779677616337,"Powermad Macaluso drummer Wild Heart Nicholas Cage movie"
6.086519503603403,"Tombstone Doc Holliday Holiday Westerns Wyatt Earp Movie Cowboys gun fight gunfight poker gambler Val Kil"
5.84102148079841,"10 Things Hate movie Heath Ledger Julia Stiles"
0.2928306631276036,"chris tucker charlie sheen money talks movie"
5.907202893060089,"treasure island planet jim hawkins movie disney john silver space"
5.610788028225354,"swan princess movie part"
5.620577528961748,"Hajime Ippo Champion Road movie part"
5.741353632145863,"Bourne Ultimatum Spoof Jimmy Kimmel Movie Guillermo Jason"
0.0,"movie"
0.05262264542456351,"Korean Movie"
0.06603892006262012,"picture part4 full movie"
5.759807990832191,"Mohicans Promentory movie soundtrack end song traditional folk orchestral"
0.0,"Movie"
5.952933820583071,"shawshank redemption sawshank hope busy living dying movie awesome tim robbins andy dufresne morgan freeman prison part6 quality"
0.0,"Movie"
0.053196626391401325,"Ado Movie"
0.053196626391401325,"Ado Movie"
0.05822360646358995,"step full movie"
6.011218441062989,"Built Melee Movie Monday Fall Boy Coldplay Chemical Romance Boys Girls Goodbye Star Wars"
5.6639310950697865,"star disney channel movie movies part"
5.147247488659036E9,"film movie graffiti wholetrain train part part4"
6.424569920923059,"Detroit Rock City Part movie kiss roll guitar concert video kis marijuana weed smoke pot"
5.896780770776317,"girl leapt time part full movie animation anime film"
0.0,"Movie"
5.718267126340394,"monster law jennifer lopez comedy movie film"
0.2864625360814806,"star part disney channel movies movie"
5.147247488827996E9,"michael youn mickael 11 commandements movie film debile delire blague french joke revenge humor"
5.682738559348705,"road el dorado movie chel miguel tulio spain"
5.914812079603158,"canadian bacon john candy michael moore comedy movie canada"
6.011156664960085,"beatles yellow submarine movie john lennon paul mccartney ringo starr george harrison"
0.0,"movie"
0.2928306631276036,"chris tucker charlie sheen money talks movie"
6.008730511543826,"Karate Kid Part 11 movie Ralph Maccio Pat Morita Mr.Myagi Mr.Miyagi Ali Eilsabeth Elizabeth Zabka Daniel"
5.610788028225354,"swan princess movie part"
0.06984468969713672,"christmas movie"
5.84102148079841,"10 Things Hate movie Heath Ledger Julia Stiles"
0.2928306631276036,"chris tucker charlie sheen money talks movie"
6.011156664960085,"beatles yellow submarine movie john lennon paul mccartney ringo starr george harrison"
0.06360739290895023,"prince nutcraker movie"
5.538835497901476,"Ranma Anime Movie 1/2"
0.12253144101169393,"Hajime Ippo Kimura Mashiba Part ova movie"
0.05262264542456351,"Korean Movie"
5.952933820583071,"shawshank redemption sawshank hope busy living dying movie awesome tim robbins andy dufresne morgan freeman prison part6 quality"
0.0,"Movie"
0.053196626391401325,"Ado Movie"
0.053196626391401325,"Ado Movie"
0.05822360646358995,"step full movie"
6.011218441062989,"Built Melee Movie Monday Fall Boy Coldplay Chemical Romance Boys Girls Goodbye Star Wars"
5.6639310950697865,"star disney channel movie movies part"
5.147247488659036E9,"film movie graffiti wholetrain train part part4"
6.424569920923059,"Detroit Rock City Part movie kiss roll guitar concert video kis marijuana weed smoke pot"
5.896780770776317,"girl leapt time part full movie animation anime film"
0.0,"Movie"
5.718267126340394,"monster law jennifer lopez comedy movie film"
0.2864625360814806,"star part disney channel movies movie"
5.147247488827996E9,"michael youn mickael 11 commandements movie film debile delire blague french joke revenge humor"
5.682738559348705,"road el dorado movie chel miguel tulio spain"
5.914812079603158,"canadian bacon john candy michael moore comedy movie canada"
6.011156664960085,"beatles yellow submarine movie john lennon paul mccartney ringo starr george harrison"
0.0,"movie"
0.2928306631276036,"chris tucker charlie sheen money talks movie"
6.008730511543826,"Karate Kid Part 11 movie Ralph Maccio Pat Morita Mr.Myagi Mr.Miyagi Ali Eilsabeth Elizabeth Zabka Daniel"
5.610788028225354,"swan princess movie part"
0.06984468969713672,"christmas movie"
5.84102148079841,"10 Things Hate movie Heath Ledger Julia Stiles"
0.2928306631276036,"chris tucker charlie sheen money talks movie"
6.011156664960085,"beatles yellow submarine movie john lennon paul mccartney ringo starr george harrison"
0.06360739290895023,"prince nutcraker movie"
5.538835497901476,"Ranma Anime Movie 1/2"
0.12253144101169393,"Hajime Ippo Kimura Mashiba Part ova movie"
0.05262264542456351,"Korean Movie"
5.952933820583071,"shawshank redemption sawshank hope busy living dying movie awesome tim robbins andy dufresne morgan freeman prison part6 quality"
0.0,"Movie"
0.053196626391401325,"Ado Movie"
0.053196626391401325,"Ado Movie"
0.05822360646358995,"step full movie"
6.011218441062989,"Built Melee Movie Monday Fall Boy Coldplay Chemical Romance Boys Girls Goodbye Star Wars"
5.6639310950697865,"star disney channel movie movies part"
5.147247488659036E9,"film movie graffiti wholetrain train part part4"
6.424569920923059,"Detroit Rock City Part movie kiss roll guitar concert video kis marijuana weed smoke pot"
5.896780770776317,"girl leapt time part full movie animation anime film"
0.0,"Movie"
5.718267126340394,"monster law jennifer lopez comedy movie film"
0.2864625360814806,"star part disney channel movies movie"
5.147247488827996E9,"michael youn mickael 11 commandements movie film debile delire blague french joke revenge humor"
5.682738559348705,"road el dorado movie chel miguel tulio spain"
5.914812079603158,"canadian bacon john candy michael moore comedy movie canada"
6.011156664960085,"beatles yellow submarine movie john lennon paul mccartney ringo starr george harrison"
0.0,"movie"
0.2928306631276036,"chris tucker charlie sheen money talks movie"
6.008730511543826,"Karate Kid Part 11 movie Ralph Maccio Pat Morita Mr.Myagi Mr.Miyagi Ali Eilsabeth Elizabeth Zabka Daniel"
5.610788028225354,"swan princess movie part"
0.06984468969713672,"christmas movie"
5.84102148079841,"10 Things Hate movie Heath Ledger Julia Stiles"
0.2928306631276036,"chris tucker charlie sheen money talks movie"
6.011156664960085,"beatles yellow submarine movie john lennon paul mccartney ringo starr george harrison"
0.06360739290895023,"prince nutcraker movie"
5.538835497901476,"Ranma Anime Movie 1/2"
0.12253144101169393,"Hajime Ippo Kimura Mashiba Part ova movie"
0.05262264542456351,"Korean Movie"
5.952933820583071,"shawshank redemption sawshank hope busy living dying movie awesome tim robbins andy dufresne morgan freeman prison part6 quality"
0.0,"Movie"
0.053196626391401325,"Ado Movie"
0.053196626391401325,"Ado Movie"
0.05822360646358995,"step full movie"
6.011218441062989,"Built Melee Movie Monday Fall Boy Coldplay Chemical Romance Boys Girls Goodbye Star Wars"
5.6639310950697865,"star disney channel movie movies part"
5.147247488659036E9,"film movie graffiti wholetrain train part part4"
6.424569920923059,"Detroit Rock City Part movie kiss roll guitar concert video kis marijuana weed smoke pot"
5.896780770776317,"girl leapt time part full movie animation anime film"
0.0,"Movie"
5.718267126340394,"monster law jennifer lopez comedy movie film"
0.2864625360814806,"star part disney channel movies movie"
5.147247488827996E9,"michael youn mickael 11 commandements movie film debile delire blague french joke revenge humor"
5.682738559348705,"road el dorado movie chel miguel tulio spain"
5.914812079603158,"canadian bacon john candy michael moore comedy movie canada"
6.011156664960085,"beatles yellow submarine movie john lennon paul mccartney ringo starr george harrison"
0.0,"movie"
0.2928306631276036,"chris tucker charlie sheen money talks movie"
6.008730511543826,"Karate Kid Part 11 movie Ralph Maccio Pat Morita Mr.Myagi Mr.Miyagi Ali Eilsabeth Elizabeth Zabka Daniel"
5.610788028225354,"swan princess movie part"
0.06984468969713672,"christmas movie"
5.84102148079841,"10 Things Hate movie Heath Ledger Julia Stiles"
0.2928306631276036,"chris tucker charlie sheen money talks movie"
6.011156664960085,"beatles yellow submarine movie john lennon paul mccartney ringo starr george harrison"
0.06360739290895023,"prince nutcraker movie"
5.538835497901476,"Ranma Anime Movie 1/2"
0.12253144101169393,"Hajime Ippo Kimura Mashiba Part ova movie"
0.05262264542456351,"Korean Movie"
5.952933820583071,"shawshank redemption sawshank hope busy living dying movie awesome tim robbins andy dufresne morgan freeman prison part6 quality"
0.0,"Movie"
0.053196626391401325,"Ado Movie"
0.053196626391401325,"Ado Movie"
0.05822360646358995,"step full movie"
6.011218441062989,"Built Melee Movie Monday Fall Boy Coldplay Chemical Romance Boys Girls Goodbye Star Wars"
5.6639310950697865,"star disney channel movie movies part"
5.147247488659036E9,"film movie graffiti wholetrain train part part4"
6.424569920923059,"Detroit Rock City Part movie kiss roll guitar concert video kis marijuana weed smoke pot"
5.896780770776317,"girl leapt time part full movie animation anime film"
0.0,"Movie"
5.718267126340394,"monster law jennifer lopez comedy movie film"
0.2864625360814806,"star part disney channel movies movie"
5.147247488827996E9,"michael youn mickael 11 commandements movie film debile delire blague french joke revenge humor"
5.682738559348705,"road el dorado movie chel miguel tulio spain"
5.914812079603158,"canadian bacon john candy michael moore comedy movie canada"
6.011156664960085,"beatles yellow submarine movie john lennon paul mccartney ringo starr george harrison"
0.0,"movie"
0.2928306631276036,"chris tucker charlie sheen money talks movie"
6.008730511543826,"Karate Kid Part 11 movie Ralph Maccio Pat Morita Mr.Myagi Mr.Miyagi Ali Eilsabeth Elizabeth Zabka Daniel"
5.610788028225354,"swan princess movie part"
0.06984468969713672,"christmas movie"
5.84102148079841,"10 Things Hate movie Heath Ledger Julia Stiles"
0.2928306631276036,"chris tucker charlie sheen money talks movie"
6.011156664960085,"beatles yellow submarine movie john lennon paul mccartney ringo starr george harrison"
0.06360739290895023,"prince nutcraker movie"
5.538835497901476,"Ranma Anime Movie 1/2"
0.12253144101169393,"Hajime Ippo Kimura Mashiba Part ova movie"
0.05262264542456351,"Korean Movie"
