@relation tags

@attribute similarity numeric
@attribute tags string

@data
5.868930950932489,"maria sharapova patty schnyder rome quarter finals final game match point interview"
0.29032553525565075,"Barcelona Gladiator Pep Guardiola motivatonal video Final Champions Rome"
5.805863919617948,"Franz Ferdinand MTV Awards Roma Rome Rom Live Lesbian Sex Porn Fuck Hardcore"
5.671897558216103,"bbc ancient rome rise fall empire documentary"
5.804698606952296,"Hannibal Rome Cannae Carthage Barca Scipio Africanus Mago Maharbal Hasdrubal Hanno Documentary Battle Zama"
5.7309135483814115,"mark antony brutus cassius cicero servilia quintus rome hbo"
5.59986392383904,"rome olsen twins sister mary-kate ashley mka"
5.842190153059932,"Hannibal Rome Cannae Carthage Barca Scipio Africanus Mago Maharbal Hasdrubal Hanno Documentary Battle Zama Trasimene"
5.65677775497964,"rome total war civilization video"
5.611627312931241,"Rome Total War Gameplay"
0.0,"jim rome show golf guy likes to fight guy softball guy"
5.652574558039429,"augustus fall great empires battle rome documentary"
5.671897558216103,"bbc ancient rome rise fall empire documentary"
6.2706070249542805,"false flag terror attack pope rome ron paul italy italia roma 9/11 world order nwo united nations venus nibiru news political documentary"
5.646977102186774,"Genesis Collins Thompson Rome Firth"
0.2162985517590989,"Talking Heads David Byrne Adrien Belew King Crimson Live Rome"
5.5,"Jim Rome Smackoff Jungle"
5.671897558216103,"bbc ancient rome rise fall empire documentary"
5.671897558216103,"bbc ancient rome rise fall empire documentary"
5.611627312931241,"rome total war spartans"
6.115082726724123,"Barcelona Manchester United Messi Etoo Iniesta Xavi Henry Cristiano Ronaldo Rooney Tevez Roma Rome Final Champions League Liga Campeones Triplete football soccer Pep Guardiola Sir Alex Ferguson gladiador gladiator"
6.419728271982489,"Prince_of_Macedon Prince Macedon Live Commentary Rome Total War Online Battle Multiplayer Video Gameplay Game Ancient Warfare Antiquity Sarissa Hoplon Hoplite Phalangite Companion Cavalry RTS Real Time Strategy Tactics Greek Seleucid"
5.593681583037795,"Jim Rome Bert Ernie Peppermint Patty Marcy"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.594984188655946,"rome nero fire guardians christians documentary"
6.102994054157416,"Prince_of_Macedon Prince Macedon Rome Total War Online Battle Commentary Multiplayer Video Gameplay Game Hoplite Spartan Mod Modded Army ANTIOPE 55k denarii"
5.712771275328818,"Robert Smith Cure Rome 4:13 dream Interview"
5.650749855786772,"Battlefield 1942: Road Rome Trailer"
0.2220772516305472,"ivan van sertima history black greece rome"
0.14814685694455831,"Halo Map Variant Rome"
0.04758123669492786,"Solidarity Rome"
0.04715806305045837,"Zuleikhha Robinson Rome"
5.66819085503848,"rome white boxer dog rottwieller"
0.0,"rome"
5.611627312931241,"rome total war ATTA"
5.758798205839275,"Barcelona Manchester United Final Rome (By 18messi1)"
5.611627312931241,"rome total war peasents aal2626 funny"
5.5964147936833495,"Mess Hall Pills Rome Sunny day"
5.682677638940785,"Rome Bright Night barbershop corner brewery"
5.697806226164065,"rome hbo bbc mark antony cleopatra james purefoy history"
5.5,"Rome wasn't built day"
5.734339939967304,"NICO RUIJTER VIDEONI ROMA ROME ITALY EUROPE STOCK VIDEO"
5.643107587436694,"Leprechaun Sean lads rome interailing camp roma italy"
0.0,"steph rome"
5.586193306098958,"Rome Imperium Romanum Julius Evola Fasces TRIARII Ordo Rosarius Equilibrio Augustus Cäsar Indo-Europäer"
5.550432536585297,"Wax Rome Escape"
6.059274285928868,"MUSC Poland Red Army Manchester United MUFC Man Utd Alkoholand Rome Champions League Final Barcelona 27th"
5.554858549987619,"IAAF WORLD CHAMPIONSHIPS ROME PART"
5.786400013759372,"IAAF WORLD CHAMPIONSHIPS ROME PART DECATHLONHIGH JUMP High quality size"
5.7596113621755665,"Rome Total War Online Multiplayer Legionaries Archers Cavalry Cataphracts Armour Armor decimation"
5.59450884759674,"ose aeroservice rome lirf visual app ils vordme francesco maida airbus crash a321 a330 a340"
5.65958328532014,"rome total war chariots hoplites spartan aal2626 funny failure"
5.734339939967304,"NICO RUIJTER VIDEONI ROMA ROME ITALY EUROPE STOCK VIDEO"
0.052877005323713755,"lake arrowhead county park lake sherwood sandy beach rome township trilakes landman realty real estate video sponsor adams county central wisconsin tri-lakes lake camelot shermalot waterski"
5.867805340069395,"RTW Rome Total War Romans OST Official Soundtrack Latin Divinitus Jeff Van Dyke"
0.09966572258158288,"Cantor David Rome"
5.734339939967304,"NICO RUIJTER VIDEONI ROMA ROME ITALY EUROPE STOCK VIDEO"
5.5,"rome china"
5.734339939967304,"NICO RUIJTER VIDEONI ROMA ROME ITALY EUROPE STOCK VIDEO"
5.734339939967304,"NICO RUIJTER VIDEONI ROMA ROME ITALY EUROPE STOCK VIDEO"
5.603033826539857,"D'Angelo Hall Madden Rating Jim Rome Burning"
0.047046715846703904,"Renewed Wedding Vows Rome"
5.5958911161877545,"Jim Rome Burning Jump Cut"
5.753424869060172,"grand ages rome trailer battle preview game gameplay"
5.708037676583256,"prince rome bachelor abc rose promo lorenzo"
5.5,"Rome Rita Sroy Saeng Jan"
5.5,"factmagazine dissonanze. rome kosmische moebius roedelius harmonia cluster"
5.709293180055317,"rome video klip roman army rome caesar august octavian roman empire byzantine"
5.660176836907725,"soccer rome goal roma totti"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.753156226007973,"Movie Roma Rome Neo Realism Anna Magnani Rossellini War Italy"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.729001494524177,"Football Hooligans Manchester United Man Utd Rome Ultras Tifosi"
5.552973359494468,"Rome Die Confidential Don't Matter"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
0.14814685694455831,"Halo Map Variant Rome"
0.04758123669492786,"Solidarity Rome"
0.04715806305045837,"Zuleikhha Robinson Rome"
5.66819085503848,"rome white boxer dog rottwieller"
0.0,"rome"
5.611627312931241,"rome total war ATTA"
5.758798205839275,"Barcelona Manchester United Final Rome (By 18messi1)"
5.611627312931241,"rome total war peasents aal2626 funny"
5.5964147936833495,"Mess Hall Pills Rome Sunny day"
5.682677638940785,"Rome Bright Night barbershop corner brewery"
5.697806226164065,"rome hbo bbc mark antony cleopatra james purefoy history"
5.5,"Rome wasn't built day"
5.734339939967304,"NICO RUIJTER VIDEONI ROMA ROME ITALY EUROPE STOCK VIDEO"
5.643107587436694,"Leprechaun Sean lads rome interailing camp roma italy"
0.0,"steph rome"
5.586193306098958,"Rome Imperium Romanum Julius Evola Fasces TRIARII Ordo Rosarius Equilibrio Augustus Cäsar Indo-Europäer"
5.550432536585297,"Wax Rome Escape"
6.059274285928868,"MUSC Poland Red Army Manchester United MUFC Man Utd Alkoholand Rome Champions League Final Barcelona 27th"
5.554858549987619,"IAAF WORLD CHAMPIONSHIPS ROME PART"
5.786400013759372,"IAAF WORLD CHAMPIONSHIPS ROME PART DECATHLONHIGH JUMP High quality size"
5.7596113621755665,"Rome Total War Online Multiplayer Legionaries Archers Cavalry Cataphracts Armour Armor decimation"
5.59450884759674,"ose aeroservice rome lirf visual app ils vordme francesco maida airbus crash a321 a330 a340"
5.65958328532014,"rome total war chariots hoplites spartan aal2626 funny failure"
5.734339939967304,"NICO RUIJTER VIDEONI ROMA ROME ITALY EUROPE STOCK VIDEO"
0.052877005323713755,"lake arrowhead county park lake sherwood sandy beach rome township trilakes landman realty real estate video sponsor adams county central wisconsin tri-lakes lake camelot shermalot waterski"
5.867805340069395,"RTW Rome Total War Romans OST Official Soundtrack Latin Divinitus Jeff Van Dyke"
0.09966572258158288,"Cantor David Rome"
5.734339939967304,"NICO RUIJTER VIDEONI ROMA ROME ITALY EUROPE STOCK VIDEO"
5.5,"rome china"
5.734339939967304,"NICO RUIJTER VIDEONI ROMA ROME ITALY EUROPE STOCK VIDEO"
5.734339939967304,"NICO RUIJTER VIDEONI ROMA ROME ITALY EUROPE STOCK VIDEO"
5.603033826539857,"D'Angelo Hall Madden Rating Jim Rome Burning"
0.047046715846703904,"Renewed Wedding Vows Rome"
5.5958911161877545,"Jim Rome Burning Jump Cut"
5.753424869060172,"grand ages rome trailer battle preview game gameplay"
5.708037676583256,"prince rome bachelor abc rose promo lorenzo"
5.5,"Rome Rita Sroy Saeng Jan"
5.5,"factmagazine dissonanze. rome kosmische moebius roedelius harmonia cluster"
5.709293180055317,"rome video klip roman army rome caesar august octavian roman empire byzantine"
5.660176836907725,"soccer rome goal roma totti"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.753156226007973,"Movie Roma Rome Neo Realism Anna Magnani Rossellini War Italy"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.729001494524177,"Football Hooligans Manchester United Man Utd Rome Ultras Tifosi"
5.552973359494468,"Rome Die Confidential Don't Matter"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
0.14814685694455831,"Halo Map Variant Rome"
0.04758123669492786,"Solidarity Rome"
0.04715806305045837,"Zuleikhha Robinson Rome"
5.66819085503848,"rome white boxer dog rottwieller"
0.0,"rome"
5.611627312931241,"rome total war ATTA"
5.758798205839275,"Barcelona Manchester United Final Rome (By 18messi1)"
5.611627312931241,"rome total war peasents aal2626 funny"
5.5964147936833495,"Mess Hall Pills Rome Sunny day"
5.682677638940785,"Rome Bright Night barbershop corner brewery"
5.697806226164065,"rome hbo bbc mark antony cleopatra james purefoy history"
5.5,"Rome wasn't built day"
5.734339939967304,"NICO RUIJTER VIDEONI ROMA ROME ITALY EUROPE STOCK VIDEO"
5.643107587436694,"Leprechaun Sean lads rome interailing camp roma italy"
0.0,"steph rome"
5.586193306098958,"Rome Imperium Romanum Julius Evola Fasces TRIARII Ordo Rosarius Equilibrio Augustus Cäsar Indo-Europäer"
5.550432536585297,"Wax Rome Escape"
6.059274285928868,"MUSC Poland Red Army Manchester United MUFC Man Utd Alkoholand Rome Champions League Final Barcelona 27th"
5.554858549987619,"IAAF WORLD CHAMPIONSHIPS ROME PART"
5.786400013759372,"IAAF WORLD CHAMPIONSHIPS ROME PART DECATHLONHIGH JUMP High quality size"
5.7596113621755665,"Rome Total War Online Multiplayer Legionaries Archers Cavalry Cataphracts Armour Armor decimation"
5.59450884759674,"ose aeroservice rome lirf visual app ils vordme francesco maida airbus crash a321 a330 a340"
5.65958328532014,"rome total war chariots hoplites spartan aal2626 funny failure"
5.734339939967304,"NICO RUIJTER VIDEONI ROMA ROME ITALY EUROPE STOCK VIDEO"
0.052877005323713755,"lake arrowhead county park lake sherwood sandy beach rome township trilakes landman realty real estate video sponsor adams county central wisconsin tri-lakes lake camelot shermalot waterski"
5.867805340069395,"RTW Rome Total War Romans OST Official Soundtrack Latin Divinitus Jeff Van Dyke"
0.09966572258158288,"Cantor David Rome"
5.734339939967304,"NICO RUIJTER VIDEONI ROMA ROME ITALY EUROPE STOCK VIDEO"
5.5,"rome china"
5.734339939967304,"NICO RUIJTER VIDEONI ROMA ROME ITALY EUROPE STOCK VIDEO"
5.734339939967304,"NICO RUIJTER VIDEONI ROMA ROME ITALY EUROPE STOCK VIDEO"
5.603033826539857,"D'Angelo Hall Madden Rating Jim Rome Burning"
0.047046715846703904,"Renewed Wedding Vows Rome"
5.5958911161877545,"Jim Rome Burning Jump Cut"
5.753424869060172,"grand ages rome trailer battle preview game gameplay"
5.708037676583256,"prince rome bachelor abc rose promo lorenzo"
5.5,"Rome Rita Sroy Saeng Jan"
5.5,"factmagazine dissonanze. rome kosmische moebius roedelius harmonia cluster"
5.709293180055317,"rome video klip roman army rome caesar august octavian roman empire byzantine"
5.660176836907725,"soccer rome goal roma totti"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.753156226007973,"Movie Roma Rome Neo Realism Anna Magnani Rossellini War Italy"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.729001494524177,"Football Hooligans Manchester United Man Utd Rome Ultras Tifosi"
5.552973359494468,"Rome Die Confidential Don't Matter"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
0.14814685694455831,"Halo Map Variant Rome"
0.04758123669492786,"Solidarity Rome"
0.04715806305045837,"Zuleikhha Robinson Rome"
5.66819085503848,"rome white boxer dog rottwieller"
0.0,"rome"
5.611627312931241,"rome total war ATTA"
5.758798205839275,"Barcelona Manchester United Final Rome (By 18messi1)"
5.611627312931241,"rome total war peasents aal2626 funny"
5.5964147936833495,"Mess Hall Pills Rome Sunny day"
5.682677638940785,"Rome Bright Night barbershop corner brewery"
5.697806226164065,"rome hbo bbc mark antony cleopatra james purefoy history"
5.5,"Rome wasn't built day"
5.734339939967304,"NICO RUIJTER VIDEONI ROMA ROME ITALY EUROPE STOCK VIDEO"
5.643107587436694,"Leprechaun Sean lads rome interailing camp roma italy"
0.0,"steph rome"
5.586193306098958,"Rome Imperium Romanum Julius Evola Fasces TRIARII Ordo Rosarius Equilibrio Augustus Cäsar Indo-Europäer"
5.550432536585297,"Wax Rome Escape"
6.059274285928868,"MUSC Poland Red Army Manchester United MUFC Man Utd Alkoholand Rome Champions League Final Barcelona 27th"
5.554858549987619,"IAAF WORLD CHAMPIONSHIPS ROME PART"
5.786400013759372,"IAAF WORLD CHAMPIONSHIPS ROME PART DECATHLONHIGH JUMP High quality size"
5.7596113621755665,"Rome Total War Online Multiplayer Legionaries Archers Cavalry Cataphracts Armour Armor decimation"
5.59450884759674,"ose aeroservice rome lirf visual app ils vordme francesco maida airbus crash a321 a330 a340"
5.65958328532014,"rome total war chariots hoplites spartan aal2626 funny failure"
5.734339939967304,"NICO RUIJTER VIDEONI ROMA ROME ITALY EUROPE STOCK VIDEO"
0.052877005323713755,"lake arrowhead county park lake sherwood sandy beach rome township trilakes landman realty real estate video sponsor adams county central wisconsin tri-lakes lake camelot shermalot waterski"
5.867805340069395,"RTW Rome Total War Romans OST Official Soundtrack Latin Divinitus Jeff Van Dyke"
0.09966572258158288,"Cantor David Rome"
5.734339939967304,"NICO RUIJTER VIDEONI ROMA ROME ITALY EUROPE STOCK VIDEO"
5.5,"rome china"
5.734339939967304,"NICO RUIJTER VIDEONI ROMA ROME ITALY EUROPE STOCK VIDEO"
5.734339939967304,"NICO RUIJTER VIDEONI ROMA ROME ITALY EUROPE STOCK VIDEO"
5.603033826539857,"D'Angelo Hall Madden Rating Jim Rome Burning"
0.047046715846703904,"Renewed Wedding Vows Rome"
5.5958911161877545,"Jim Rome Burning Jump Cut"
5.753424869060172,"grand ages rome trailer battle preview game gameplay"
5.708037676583256,"prince rome bachelor abc rose promo lorenzo"
5.5,"Rome Rita Sroy Saeng Jan"
5.5,"factmagazine dissonanze. rome kosmische moebius roedelius harmonia cluster"
5.709293180055317,"rome video klip roman army rome caesar august octavian roman empire byzantine"
5.660176836907725,"soccer rome goal roma totti"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.753156226007973,"Movie Roma Rome Neo Realism Anna Magnani Rossellini War Italy"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.729001494524177,"Football Hooligans Manchester United Man Utd Rome Ultras Tifosi"
5.552973359494468,"Rome Die Confidential Don't Matter"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
5.772879925415982,"hannibal scipio carthage fall rome punic war documentary"
